max_features,ngram_range,min_df,max_df,stop_words,strip_accents,lowercase,init,n_init,max_iter,n_clusters,random_state,inertia,silhouette
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,5,100,365.59773544277516,0.04994461264223891
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,6,100,359.5278747749185,0.050298945560592175
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,7,100,356.6165447890934,0.04717833045467961
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,8,100,349.6207750354809,0.05370220967373309
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,9,100,347.1967414887557,0.051616668648991726
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,10,100,339.43220409131595,0.05808871207739268
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,11,100,335.68694542702076,0.06255336759088037
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,12,100,331.6296969404105,0.060830524871990165
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,13,100,331.25733403526255,0.04421522662243878
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,14,100,321.7728362077533,0.0632127294794614
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,15,100,322.6962207999655,0.04804848038560642
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,16,100,320.84422003241434,0.06580229971349723
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,17,100,316.22340914176954,0.05509782262602404
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,18,100,313.29022956722224,0.05653318397199736
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,19,100,306.9356977993659,0.06598937374683213
100,"(1, 3)",4,0.35,english,ascii,True,k-means++,10,1000,20,100,309.0227174211242,0.059154447915244476
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,2,100,388.5617778934994,0.033443182720071976
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,3,100,378.0105651606716,0.04030542956227087
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,4,100,367.269832520108,0.04792740454755847
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,5,100,359.377076352642,0.05238478652935099
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,6,100,354.7181387610599,0.05283010005084484
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,7,100,347.98117713259745,0.058495103137105715
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,8,100,348.6104892336909,0.0415284485248569
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,9,100,339.8689473258838,0.05628775025227436
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,10,100,334.42808940490784,0.06573639744755906
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,11,100,330.7993788116609,0.062267529652053434
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,12,100,325.2059163430173,0.0667817147421339
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,13,100,325.9862907912748,0.04283750417569186
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,14,100,318.5272543689155,0.06734881091277042
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,15,100,321.1676351973795,0.04385632776859251
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,16,100,314.5362376202084,0.06844925660009853
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,17,100,308.0363869444492,0.07459080936854673
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,18,100,303.7231834355263,0.07193415204053479
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,19,100,300.4895959196498,0.07319416002465905
100,"(1, 3)",4,0.4,english,ascii,True,k-means++,10,1000,20,100,302.49598203931953,0.06768814433689581
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,2,100,380.86587216551663,0.042204308390961835
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,3,100,370.7519087284001,0.046739811936319334
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,4,100,362.8035033344517,0.05055433837385083
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,5,100,355.1143722674103,0.05355532480069157
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,6,100,349.79662977751553,0.05462437021145958
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,7,100,346.3145252699769,0.05604181911694545
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,8,100,339.95393870675923,0.05672470096648494
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,9,100,332.09808252572043,0.06279357474747177
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,10,100,327.98950088703543,0.05967593687045325
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,11,100,326.5621929986787,0.06645328325516695
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,12,100,322.4366112599163,0.061985116905582956
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,13,100,321.18120476443113,0.056635949565190004
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,14,100,314.65764797504517,0.06348251687830471
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,15,100,308.414121004998,0.07327492338845887
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,16,100,306.6594031026681,0.07025282788424629
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,17,100,302.3158445524004,0.07197488346565689
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,18,100,297.7113879869554,0.0795595801161087
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,19,100,297.3661616037894,0.07087886289650489
100,"(1, 3)",4,0.45,english,ascii,True,k-means++,10,1000,20,100,297.0561593695108,0.06666028746408527
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,2,100,380.86587216551663,0.042204308390961835
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,3,100,370.7519087284001,0.046739811936319334
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,4,100,362.8035033344517,0.05055433837385083
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,5,100,355.1143722674103,0.05355532480069157
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,6,100,349.79662977751553,0.05462437021145958
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,7,100,346.3145252699769,0.05604181911694545
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,8,100,339.95393870675923,0.05672470096648494
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,9,100,332.09808252572043,0.06279357474747177
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,10,100,327.98950088703543,0.05967593687045325
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,11,100,326.5621929986787,0.06645328325516695
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,12,100,322.4366112599163,0.061985116905582956
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,13,100,321.18120476443113,0.056635949565190004
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,14,100,314.65764797504517,0.06348251687830471
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,15,100,308.414121004998,0.07327492338845887
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,16,100,306.6594031026681,0.07025282788424629
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,17,100,302.3158445524004,0.07197488346565689
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,18,100,297.7113879869554,0.0795595801161087
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,19,100,297.3661616037894,0.07087886289650489
100,"(1, 3)",4,0.5,english,ascii,True,k-means++,10,1000,20,100,297.0561593695108,0.06666028746408527
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,2,100,380.86587216551663,0.042204308390961835
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,3,100,370.7519087284001,0.046739811936319334
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,4,100,362.8035033344517,0.05055433837385083
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,5,100,355.1143722674103,0.05355532480069157
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,6,100,349.79662977751553,0.05462437021145958
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,7,100,346.3145252699769,0.05604181911694545
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,8,100,339.95393870675923,0.05672470096648494
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,9,100,332.09808252572043,0.06279357474747177
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,10,100,327.98950088703543,0.05967593687045325
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,11,100,326.5621929986787,0.06645328325516695
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,12,100,322.4366112599163,0.061985116905582956
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,13,100,321.18120476443113,0.056635949565190004
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,14,100,314.65764797504517,0.06348251687830471
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,15,100,308.414121004998,0.07327492338845887
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,16,100,306.6594031026681,0.07025282788424629
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,17,100,302.3158445524004,0.07197488346565689
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,18,100,297.7113879869554,0.0795595801161087
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,19,100,297.3661616037894,0.07087886289650489
100,"(1, 3)",4,0.55,english,ascii,True,k-means++,10,1000,20,100,297.0561593695108,0.06666028746408527
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,2,100,380.86587216551663,0.042204308390961835
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,3,100,370.7519087284001,0.046739811936319334
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,4,100,362.8035033344517,0.05055433837385083
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,5,100,355.1143722674103,0.05355532480069157
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,6,100,349.79662977751553,0.05462437021145958
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,7,100,346.3145252699769,0.05604181911694545
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,8,100,339.95393870675923,0.05672470096648494
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,9,100,332.09808252572043,0.06279357474747177
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,10,100,327.98950088703543,0.05967593687045325
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,11,100,326.5621929986787,0.06645328325516695
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,12,100,322.4366112599163,0.061985116905582956
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,13,100,321.18120476443113,0.056635949565190004
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,14,100,314.65764797504517,0.06348251687830471
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,15,100,308.414121004998,0.07327492338845887
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,16,100,306.6594031026681,0.07025282788424629
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,17,100,302.3158445524004,0.07197488346565689
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,18,100,297.7113879869554,0.0795595801161087
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,19,100,297.3661616037894,0.07087886289650489
100,"(1, 3)",4,0.6,english,ascii,True,k-means++,10,1000,20,100,297.0561593695108,0.06666028746408527
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,2,100,380.86587216551663,0.042204308390961835
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,3,100,370.7519087284001,0.046739811936319334
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,4,100,362.8035033344517,0.05055433837385083
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,5,100,355.1143722674103,0.05355532480069157
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,6,100,349.79662977751553,0.05462437021145958
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,7,100,346.3145252699769,0.05604181911694545
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,8,100,339.95393870675923,0.05672470096648494
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,9,100,332.09808252572043,0.06279357474747177
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,10,100,327.98950088703543,0.05967593687045325
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,11,100,326.5621929986787,0.06645328325516695
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,12,100,322.4366112599163,0.061985116905582956
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,13,100,321.18120476443113,0.056635949565190004
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,14,100,314.65764797504517,0.06348251687830471
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,15,100,308.414121004998,0.07327492338845887
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,16,100,306.6594031026681,0.07025282788424629
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,17,100,302.3158445524004,0.07197488346565689
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,18,100,297.7113879869554,0.0795595801161087
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,19,100,297.3661616037894,0.07087886289650489
100,"(1, 3)",4,0.65,english,ascii,True,k-means++,10,1000,20,100,297.0561593695108,0.06666028746408527
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,2,100,380.86587216551663,0.042204308390961835
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,3,100,370.7519087284001,0.046739811936319334
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,4,100,362.8035033344517,0.05055433837385083
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,5,100,355.1143722674103,0.05355532480069157
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,6,100,349.79662977751553,0.05462437021145958
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,7,100,346.3145252699769,0.05604181911694545
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,8,100,339.95393870675923,0.05672470096648494
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,9,100,332.09808252572043,0.06279357474747177
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,10,100,327.98950088703543,0.05967593687045325
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,11,100,326.5621929986787,0.06645328325516695
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,12,100,322.4366112599163,0.061985116905582956
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,13,100,321.18120476443113,0.056635949565190004
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,14,100,314.65764797504517,0.06348251687830471
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,15,100,308.414121004998,0.07327492338845887
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,16,100,306.6594031026681,0.07025282788424629
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,17,100,302.3158445524004,0.07197488346565689
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,18,100,297.7113879869554,0.0795595801161087
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,19,100,297.3661616037894,0.07087886289650489
100,"(1, 3)",4,0.7,english,ascii,True,k-means++,10,1000,20,100,297.0561593695108,0.06666028746408527
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,2,100,380.86587216551663,0.042204308390961835
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,3,100,370.7519087284001,0.046739811936319334
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,4,100,362.8035033344517,0.05055433837385083
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,5,100,355.1143722674103,0.05355532480069157
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,6,100,349.79662977751553,0.05462437021145958
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,7,100,346.3145252699769,0.05604181911694545
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,8,100,339.95393870675923,0.05672470096648494
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,9,100,332.09808252572043,0.06279357474747177
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,10,100,327.98950088703543,0.05967593687045325
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,11,100,326.5621929986787,0.06645328325516695
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,12,100,322.4366112599163,0.061985116905582956
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,13,100,321.18120476443113,0.056635949565190004
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,14,100,314.65764797504517,0.06348251687830471
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,15,100,308.414121004998,0.07327492338845887
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,16,100,306.6594031026681,0.07025282788424629
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,17,100,302.3158445524004,0.07197488346565689
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,18,100,297.7113879869554,0.0795595801161087
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,19,100,297.3661616037894,0.07087886289650489
100,"(1, 3)",4,0.75,english,ascii,True,k-means++,10,1000,20,100,297.0561593695108,0.06666028746408527
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,2,100,390.57920165205104,0.035826940851081165
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,3,100,379.54077399868504,0.04284685651373876
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,4,100,372.0024899909701,0.04535538313123503
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,5,100,364.51535274455784,0.05518190079649884
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,6,100,358.95938395671755,0.045811406904151454
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,7,100,355.82606043904974,0.04909614139160526
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,8,100,348.22783770616434,0.05316995018862363
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,9,100,342.5963452978351,0.05715873920373662
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,10,100,337.8221195060054,0.06469194987843119
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,11,100,334.7567254311863,0.05810705441188588
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,12,100,332.4454486576585,0.06467644152356027
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,13,100,328.9670116088809,0.06817331541127379
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,14,100,327.2067773077546,0.05131448764794613
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,15,100,322.02922922504797,0.05522801415619184
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,16,100,317.93028785684464,0.06028331881769058
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,17,100,314.26867717956657,0.07015424585206881
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,18,100,310.6125346443795,0.08050202964931995
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,19,100,309.87103195142856,0.06929823117226236
100,"(1, 3)",5,0.25,english,ascii,True,k-means++,10,1000,20,100,298.06833833399696,0.08055451625458414
100,"(1, 3)",5,0.3,english,ascii,True,k-means++,10,1000,2,100,390.57920165205104,0.035826940851081165
100,"(1, 3)",5,0.3,english,ascii,True,k-means++,10,1000,3,100,379.54077399868504,0.04284685651373876
100,"(1, 3)",5,0.3,english,ascii,True,k-means++,10,1000,4,100,372.0024899909701,0.04535538313123503
100,"(1, 3)",5,0.3,english,ascii,True,k-means++,10,1000,5,100,364.51535274455784,0.05518190079649884
100,"(1, 3)",5,0.3,english,ascii,True,k-means++,10,1000,6,100,358.95938395671755,0.045811406904151454
